order_id,user_id,weight_kg,distance_km,express_flag,quantity,price,shipping_cost,price_per_item,weight_per_item,shipping_per_km,shipping_price_ratio,heavy_package,long_distance,bulk_order
8070,3852,8.66,341.0,False,2,3383.0,271.0,1691.5,4.33,0.7947214076246334,8.010641442506651,1,1,0
8071,2154,4.79,246.0,False,1,3357.0,170.0,3357.0,4.79,0.6910569105691057,5.0640452785224905,0,1,0
8072,4643,7.69,103.0,True,4,1914.0,221.0,478.5,1.9225,2.145631067961165,11.54649947753396,1,0,0
8073,1810,5.04,222.0,False,2,2274.0,149.0,1137.0,2.52,0.6711711711711712,6.552330694810905,1,1,0
8074,1166,0.82,76.0,False,1,1864.0,81.0,1864.0,0.82,1.0657894736842106,4.345493562231759,0,0,0
8075,2477,12.13,152.0,True,1,2404.0,260.0,2404.0,12.13,1.7105263157894737,10.8153078202995,1,0,0
8076,555,3.64,274.0,False,2,7823.0,203.0,3911.5,1.82,0.7408759124087592,2.594912437683753,0,1,0
8077,3349,9.69,223.0,False,5,14314.0,167.0,2862.8,1.938,0.7488789237668162,1.1666899538912952,1,1,1
8078,504,7.66,231.0,True,3,5191.0,235.0,1730.3333333333333,2.5533333333333332,1.0173160173160174,4.527066075900597,1,1,0
8079,3204,0.7,180.0,False,1,2349.0,125.0,2349.0,0.7,0.6944444444444444,5.321413367390379,0,0,0
8080,1912,3.01,97.0,True,3,11635.0,201.0,3878.3333333333335,1.0033333333333332,2.0721649484536084,1.7275461968199397,0,0,0
8081,1785,1.71,158.0,False,5,13484.0,158.0,2696.8,0.34199999999999997,1.0,1.1717591219222783,0,0,1
8082,3054,1.49,153.0,True,2,15751.0,213.0,7875.5,0.745,1.392156862745098,1.3522950923750874,0,0,0
8083,3525,3.98,44.0,False,3,3990.0,91.0,1330.0,1.3266666666666667,2.0681818181818183,2.280701754385965,0,0,0
8084,4644,5.67,281.0,False,3,3393.0,242.0,1131.0,1.89,0.8612099644128114,7.132331270262304,1,1,0
8085,1447,1.02,321.0,True,5,5288.0,343.0,1057.6,0.20400000000000001,1.0685358255451713,6.486384266263237,0,1,1
8086,4059,0.9,188.0,True,3,3784.0,217.0,1261.3333333333333,0.3,1.1542553191489362,5.734672304439746,0,0,0
8087,4177,3.28,251.0,False,5,11590.0,178.0,2318.0,0.6559999999999999,0.7091633466135459,1.5358067299396032,0,1,1
8088,4978,5.06,23.0,False,5,15583.0,88.0,3116.6,1.012,3.8260869565217392,0.5647179618815377,1,0,1
8089,4821,6.36,149.0,True,1,825.0,224.0,825.0,6.36,1.5033557046979866,27.151515151515156,1,0,0
8090,3952,9.3,94.0,False,1,4027.0,135.0,4027.0,9.3,1.4361702127659575,3.352371492426124,1,0,0
8091,1473,8.55,179.0,False,1,2029.0,151.0,2029.0,8.55,0.8435754189944135,7.442089699359291,1,0,0
8092,3472,4.41,136.0,False,4,10694.0,108.0,2673.5,1.1025,0.7941176470588235,1.009912100243127,0,0,0
8093,3923,5.0,68.0,True,3,4554.0,168.0,1518.0,1.6666666666666667,2.4705882352941178,3.689064558629776,0,0,0
8094,1457,6.11,249.0,False,5,18936.0,162.0,3787.2,1.222,0.6506024096385542,0.8555133079847909,1,1,1
8095,4067,0.94,43.0,False,3,9354.0,115.0,3118.0,0.3133333333333333,2.6744186046511627,1.2294205687406456,0,0,0
8096,3509,2.85,56.0,True,3,9169.0,169.0,3056.3333333333335,0.9500000000000001,3.017857142857143,1.8431671938052132,0,0,0
8097,2453,7.66,449.0,False,2,8414.0,291.0,4207.0,3.83,0.6481069042316259,3.4585215117661043,1,1,0
8098,4308,1.48,85.0,False,2,2787.0,51.0,1393.5,0.74,0.6,1.829924650161464,0,0,0
8099,438,0.71,322.0,False,5,12956.0,194.0,2591.2,0.142,0.6024844720496895,1.4973757332510034,0,1,1
8100,3419,1.52,75.0,False,1,2860.0,82.0,2860.0,1.52,1.0933333333333333,2.867132867132867,0,0,0
8101,3930,1.92,212.0,False,3,11152.0,161.0,3717.3333333333335,0.64,0.7594339622641509,1.4436872309899569,0,1,0
8102,201,3.29,23.0,False,1,657.0,62.0,657.0,3.29,2.6956521739130435,9.43683409436834,0,0,0
8103,2037,4.95,211.0,True,1,1591.0,245.0,1591.0,4.95,1.161137440758294,15.399120050282841,0,1,0
8104,2585,6.24,69.0,True,2,5750.0,165.0,2875.0,3.12,2.391304347826087,2.869565217391304,1,0,0
8105,1040,4.51,304.0,True,5,22112.0,326.0,4422.4,0.9019999999999999,1.0723684210526316,1.4743125904486252,0,1,1
8106,4396,8.05,132.0,True,5,13701.0,247.0,2740.2,1.61,1.871212121212121,1.8027881176556455,1,0,1
8107,3133,1.85,246.0,False,4,4250.0,170.0,1062.5,0.4625,0.6910569105691057,4.0,0,1,0
8108,1375,1.8,169.0,False,4,17802.0,176.0,4450.5,0.45,1.0414201183431953,0.9886529603415347,0,0,0
8109,2184,1.15,150.0,False,2,5354.0,145.0,2677.0,0.575,0.9666666666666667,2.7082555098991405,0,0,0
8110,560,3.06,19.0,False,2,2761.0,64.0,1380.5,1.53,3.3684210526315788,2.3180007243752265,0,0,0
8111,437,1.66,336.0,False,4,15399.0,224.0,3849.75,0.415,0.6666666666666666,1.4546399116825768,0,1,0
8112,3732,6.62,123.0,True,3,2845.0,262.0,948.3333333333334,2.2066666666666666,2.130081300813008,9.209138840070299,1,0,0
8113,4918,0.9,302.0,False,4,5453.0,239.0,1363.25,0.225,0.7913907284768212,4.382908490739043,0,1,0
8114,1383,7.72,268.0,True,3,6626.0,325.0,2208.6666666666665,2.5733333333333333,1.212686567164179,4.904920012073649,1,1,0
8115,1223,1.45,50.0,False,4,5576.0,73.0,1394.0,0.3625,1.46,1.3091822094691534,0,0,0
8116,3419,7.04,115.0,True,1,1848.0,228.0,1848.0,7.04,1.982608695652174,12.337662337662337,1,0,0
8117,2554,1.91,198.0,False,1,1353.0,146.0,1353.0,1.91,0.7373737373737373,10.790835181079084,0,0,0
8118,697,5.54,68.0,False,2,5631.0,92.0,2815.5,2.77,1.3529411764705883,1.6338128218788848,1,0,0
8119,3336,3.32,297.0,False,2,7018.0,238.0,3509.0,1.66,0.8013468013468014,3.3912795668281563,0,1,0
8120,1049,5.36,144.0,True,3,18225.0,213.0,6075.0,1.7866666666666668,1.4791666666666667,1.168724279835391,1,0,0
8121,575,0.48,159.0,False,1,2744.0,139.0,2744.0,0.48,0.8742138364779874,5.065597667638484,0,0,0
8122,2321,2.55,176.0,False,3,5530.0,126.0,1843.3333333333333,0.85,0.7159090909090909,2.278481012658228,0,0,0
8123,3697,7.34,253.0,True,4,5365.0,248.0,1341.25,1.835,0.9802371541501976,4.622553588070829,1,1,0
8124,2605,2.96,45.0,False,2,5140.0,54.0,2570.0,1.48,1.2,1.0505836575875487,0,0,0
8125,3241,1.79,78.0,False,3,13554.0,66.0,4518.0,0.5966666666666667,0.8461538461538461,0.4869411243913236,0,0,0
8126,1189,0.85,134.0,False,5,12371.0,149.0,2474.2,0.16999999999999998,1.1119402985074627,1.204429714655242,0,0,1
8127,2468,1.57,60.0,False,5,14861.0,49.0,2972.2,0.314,0.8166666666666667,0.3297220913801225,0,0,1
8128,3564,8.13,152.0,False,2,3840.0,142.0,1920.0,4.065,0.9342105263157895,3.6979166666666665,1,0,0
8129,2641,4.69,121.0,False,4,11425.0,134.0,2856.25,1.1725,1.1074380165289257,1.172866520787746,0,0,0
8130,1198,5.66,113.0,True,4,15873.0,192.0,3968.25,1.415,1.6991150442477876,1.2096012096012096,1,0,0
8131,4773,2.42,162.0,False,5,2838.0,156.0,567.6,0.484,0.9629629629629629,5.496828752642706,0,0,1
8132,336,2.26,178.0,True,1,3322.0,189.0,3322.0,2.26,1.0617977528089888,5.689343768813967,0,0,0
8133,4554,5.63,174.0,False,4,8105.0,103.0,2026.25,1.4075,0.5919540229885057,1.2708204811844541,1,0,0
8134,3622,6.75,85.0,False,5,8676.0,121.0,1735.2,1.35,1.423529411764706,1.3946519133241126,1,0,1
8135,559,2.07,114.0,False,4,18481.0,114.0,4620.25,0.5175,1.0,0.6168497375683134,0,0,0
8136,1275,4.78,80.0,False,2,5445.0,91.0,2722.5,2.39,1.1375,1.6712580348943986,0,0,0
8137,1843,4.13,198.0,True,4,5918.0,238.0,1479.5,1.0325,1.202020202020202,4.021628928692126,0,0,0
8138,4788,0.78,168.0,True,2,7052.0,239.0,3526.0,0.39,1.4226190476190477,3.389109472490074,0,0,0
8139,2583,3.96,146.0,True,5,19648.0,222.0,3929.6,0.792,1.5205479452054795,1.129885993485342,0,0,1
8140,1290,3.17,592.0,False,5,11108.0,364.0,2221.6,0.634,0.6148648648648649,3.276917536910335,0,1,1
8141,4599,0.94,75.0,False,4,2286.0,71.0,571.5,0.235,0.9466666666666667,3.10586176727909,0,0,0
8142,590,5.28,63.0,False,2,5172.0,37.0,2586.0,2.64,0.5873015873015873,0.7153905645784996,1,0,0
8143,4082,1.25,166.0,False,3,8903.0,107.0,2967.6666666666665,0.4166666666666667,0.6445783132530121,1.2018420757048187,0,0,0
8144,4153,1.85,213.0,False,1,1899.0,184.0,1899.0,1.85,0.863849765258216,9.689310163243812,0,1,0
8145,1932,17.88,261.0,True,2,5584.0,356.0,2792.0,8.94,1.3639846743295019,6.375358166189112,1,1,0
8146,215,1.74,19.0,True,5,12889.0,155.0,2577.8,0.348,8.157894736842104,1.2025758398634494,0,0,1
8147,4431,2.48,127.0,False,4,5781.0,152.0,1445.25,0.62,1.1968503937007875,2.6293028887735685,0,0,0
8148,4837,0.74,211.0,False,2,2278.0,131.0,1139.0,0.37,0.6208530805687204,5.750658472344162,0,1,0
8149,1890,11.63,175.0,False,1,3689.0,189.0,3689.0,11.63,1.08,5.1233396584440225,1,0,0
8150,928,8.54,128.0,False,1,2629.0,160.0,2629.0,8.54,1.25,6.085964244960061,1,0,0
8151,1355,0.32,501.0,False,1,1775.0,285.0,1775.0,0.32,0.5688622754491018,16.056338028169016,0,1,0
8152,682,16.2,198.0,False,1,881.0,251.0,881.0,16.2,1.2676767676767677,28.490351872871738,1,0,0
8153,3049,10.35,297.0,True,4,2755.0,346.0,688.75,2.5875,1.164983164983165,12.558983666061707,1,1,0
8154,2592,3.65,43.0,False,1,2667.0,62.0,2667.0,3.65,1.441860465116279,2.324709411323585,0,0,0
8155,1779,1.51,182.0,False,2,8939.0,118.0,4469.5,0.755,0.6483516483516484,1.3200581720550397,0,0,0
8156,3253,8.03,93.0,False,5,9248.0,129.0,1849.6,1.6059999999999999,1.3870967741935485,1.3948961937716264,1,0,1
8157,3112,5.63,102.0,False,3,14709.0,108.0,4903.0,1.8766666666666667,1.0588235294117647,0.7342443401998776,1,0,0
8158,56,12.68,98.0,True,2,6709.0,195.0,3354.5,6.34,1.989795918367347,2.9065434490982263,1,0,0
8159,2048,11.82,127.0,True,2,5144.0,245.0,2572.0,5.91,1.9291338582677164,4.762830482115085,1,0,0
8160,4317,3.22,190.0,False,1,2246.0,162.0,2246.0,3.22,0.8526315789473684,7.212822796081923,0,0,0
8161,3978,3.71,159.0,True,4,20952.0,208.0,5238.0,0.9275,1.3081761006289307,0.9927453226422298,0,0,0
8162,4274,1.39,260.0,False,2,2603.0,181.0,1301.5,0.695,0.6961538461538461,6.9535151747983095,0,1,0
8163,4771,1.55,217.0,False,3,6229.0,189.0,2076.3333333333335,0.5166666666666667,0.8709677419354839,3.0341948948466846,0,1,0
8164,307,2.87,331.0,False,4,23784.0,233.0,5946.0,0.7175,0.7039274924471299,0.9796501849983182,0,1,0
8165,1351,5.25,145.0,False,5,14941.0,121.0,2988.2,1.05,0.8344827586206897,0.8098520848671442,1,0,1
8166,2296,12.55,136.0,False,4,5070.0,200.0,1267.5,3.1375,1.4705882352941178,3.9447731755424065,1,0,0
8167,2550,1.59,250.0,True,3,9426.0,223.0,3142.0,0.53,0.892,2.365796732442181,0,1,0
8168,3931,3.0,117.0,False,1,4153.0,129.0,4153.0,3.0,1.1025641025641026,3.106188297616181,0,0,0
8169,3622,6.16,310.0,False,2,4977.0,248.0,2488.5,3.08,0.8,4.982921438617641,1,1,0
8170,3531,3.65,220.0,False,5,8193.0,169.0,1638.6,0.73,0.7681818181818182,2.062736482362993,0,1,1
8171,792,4.93,85.0,True,3,3300.0,154.0,1100.0,1.6433333333333333,1.811764705882353,4.666666666666667,0,0,0
8172,3388,3.44,199.0,False,2,3726.0,137.0,1863.0,1.72,0.6884422110552764,3.676865271068169,0,0,0
8173,3979,1.04,113.0,True,5,6867.0,232.0,1373.4,0.20800000000000002,2.0530973451327434,3.378476772972186,0,0,1
8174,3760,7.84,135.0,False,2,8286.0,90.0,4143.0,3.92,0.6666666666666666,1.0861694424330195,1,0,0
8175,2914,5.02,249.0,False,2,1599.0,194.0,799.5,2.51,0.7791164658634538,12.132582864290182,1,1,0
8176,441,2.02,401.0,False,4,16885.0,256.0,4221.25,0.505,0.6384039900249376,1.5161385845424933,0,1,0
8177,748,2.73,120.0,True,4,12200.0,166.0,3050.0,0.6825,1.3833333333333333,1.360655737704918,0,0,0
8178,3715,1.84,256.0,False,1,2042.0,213.0,2042.0,1.84,0.83203125,10.430950048971596,0,1,0
8179,4341,5.5,260.0,False,2,3875.0,238.0,1937.5,2.75,0.9153846153846154,6.141935483870968,1,1,0
8180,4126,0.63,236.0,False,1,1349.0,163.0,1349.0,0.63,0.690677966101695,12.083024462564863,0,1,0
8181,2133,1.77,194.0,True,5,14224.0,223.0,2844.8,0.354,1.1494845360824741,1.5677727784026996,0,0,1
8182,2936,2.44,128.0,False,2,15537.0,103.0,7768.5,1.22,0.8046875,0.6629336422732831,0,0,0
8183,883,2.47,256.0,False,3,7778.0,185.0,2592.6666666666665,0.8233333333333334,0.72265625,2.378503471329391,0,1,0
8184,2959,1.3,61.0,False,4,4277.0,118.0,1069.25,0.325,1.9344262295081966,2.758943184475099,0,0,0
8185,976,3.38,156.0,False,1,3067.0,132.0,3067.0,3.38,0.8461538461538461,4.303880013042061,0,0,0
8186,3975,0.64,367.0,False,2,5946.0,267.0,2973.0,0.32,0.7275204359673024,4.490413723511604,0,1,0
8187,3927,5.58,136.0,False,5,4065.0,140.0,813.0,1.116,1.0294117647058822,3.4440344403444034,1,0,1
8188,255,9.81,170.0,False,4,9010.0,128.0,2252.5,2.4525,0.7529411764705882,1.420643729189789,1,0,0
8189,4678,4.2,401.0,False,5,14686.0,272.0,2937.2,0.8400000000000001,0.6783042394014963,1.8521040446683918,0,1,1
8190,3980,1.31,278.0,False,5,7829.0,207.0,1565.8,0.262,0.7446043165467626,2.6440158385489845,0,1,1
8191,1891,5.2,61.0,True,3,5946.0,177.0,1982.0,1.7333333333333334,2.901639344262295,2.976791120080726,1,0,0
8192,2255,2.5,187.0,False,4,11657.0,169.0,2914.25,0.625,0.9037433155080213,1.4497726687827057,0,0,0
8193,394,4.2,122.0,True,2,7588.0,222.0,3794.0,2.1,1.819672131147541,2.9256721138639956,0,0,0
8194,4681,3.5,64.0,False,4,8750.0,87.0,2187.5,0.875,1.359375,0.9942857142857142,0,0,0
8195,504,6.06,187.0,False,5,7980.0,175.0,1596.0,1.212,0.9358288770053476,2.1929824561403506,1,0,1
8196,4612,4.15,374.0,False,1,1314.0,273.0,1314.0,4.15,0.7299465240641712,20.776255707762555,0,1,0
8197,3272,2.33,101.0,True,3,5529.0,182.0,1843.0,0.7766666666666667,1.801980198019802,3.291734490866341,0,0,0
8198,4593,1.68,70.0,False,5,2978.0,53.0,595.6,0.33599999999999997,0.7571428571428571,1.7797179314976492,0,0,1
8199,1853,2.63,96.0,False,2,5643.0,124.0,2821.5,1.315,1.2916666666666667,2.197412723728513,0,0,0
8200,4478,6.65,125.0,False,2,2310.0,117.0,1155.0,3.325,0.936,5.0649350649350655,1,0,0
8201,2130,2.56,202.0,False,3,3513.0,160.0,1171.0,0.8533333333333334,0.7920792079207921,4.554511813265016,0,1,0
8202,1750,4.84,565.0,False,4,2168.0,357.0,542.0,1.21,0.631858407079646,16.466789667896677,0,1,0
8203,1685,5.09,179.0,False,3,9126.0,137.0,3042.0,1.6966666666666665,0.7653631284916201,1.5012053473591935,1,0,0
8204,4759,2.84,206.0,False,3,4339.0,176.0,1446.3333333333333,0.9466666666666667,0.8543689320388349,4.056234155335331,0,1,0
8205,2327,2.66,239.0,False,2,3506.0,190.0,1753.0,1.33,0.7949790794979079,5.419281232173416,0,1,0
8206,2392,3.12,156.0,True,2,3513.0,256.0,1756.5,1.56,1.641025641025641,7.287218901224025,0,0,0
8207,3217,0.73,85.0,False,2,6963.0,112.0,3481.5,0.365,1.3176470588235294,1.6085020824357317,0,0,0
8208,2779,4.54,84.0,False,1,1090.0,81.0,1090.0,4.54,0.9642857142857143,7.431192660550459,0,0,0
8209,2705,2.15,70.0,False,2,3809.0,113.0,1904.5,1.075,1.6142857142857143,2.9666579154633763,0,0,0
8210,1895,3.82,83.0,False,2,5182.0,129.0,2591.0,1.91,1.5542168674698795,2.4893863373214975,0,0,0
8211,821,1.98,82.0,False,5,11484.0,120.0,2296.8,0.396,1.4634146341463414,1.044932079414838,0,0,1
8212,4972,8.42,517.0,False,4,2609.0,358.0,652.25,2.105,0.6924564796905223,13.721732464545802,1,1,0
8213,2456,8.54,112.0,False,1,2281.0,91.0,2281.0,8.54,0.8125,3.98947829899167,1,0,0
8214,4861,5.08,64.0,True,1,1491.0,175.0,1491.0,5.08,2.734375,11.737089201877934,1,0,0
8215,2303,0.26,73.0,False,5,24313.0,85.0,4862.6,0.052000000000000005,1.1643835616438356,0.34960720602147,0,0,1
8216,2997,2.93,171.0,True,5,9862.0,239.0,1972.4,0.5860000000000001,1.3976608187134503,2.42344352058406,0,0,1
8217,2728,6.09,206.0,False,4,16654.0,133.0,4163.5,1.5225,0.6456310679611651,0.7986069412753692,1,1,0
8218,4828,13.76,166.0,False,4,8325.0,205.0,2081.25,3.44,1.2349397590361446,2.4624624624624625,1,0,0
8219,553,1.0,86.0,False,4,1188.0,73.0,297.0,0.25,0.8488372093023255,6.1447811447811445,0,0,0
8220,2587,0.28,97.0,False,3,10878.0,125.0,3626.0,0.09333333333333334,1.288659793814433,1.149108291965435,0,0,0
8221,767,2.15,413.0,False,4,5201.0,315.0,1300.25,0.5375,0.7627118644067796,6.056527590847914,0,1,0
8222,4340,1.93,415.0,False,1,1484.0,295.0,1484.0,1.93,0.7108433734939759,19.878706199460915,0,1,0
8223,2651,5.05,152.0,False,3,6437.0,169.0,2145.6666666666665,1.6833333333333333,1.111842105263158,2.6254466366319713,1,0,0
8224,4615,1.26,144.0,False,2,3335.0,131.0,1667.5,0.63,0.9097222222222222,3.9280359820089954,0,0,0
8225,1377,2.02,376.0,False,2,5010.0,251.0,2505.0,1.01,0.6675531914893617,5.009980039920159,0,1,0
8226,814,2.21,282.0,False,4,7496.0,205.0,1874.0,0.5525,0.7269503546099291,2.7347918890074707,0,1,0
8227,3145,3.9,153.0,True,1,929.0,213.0,929.0,3.9,1.392156862745098,22.92787944025834,0,0,0
8228,728,4.86,126.0,False,4,7944.0,117.0,1986.0,1.215,0.9285714285714286,1.4728096676737161,0,0,0
8229,1863,1.74,111.0,False,3,9212.0,90.0,3070.6666666666665,0.58,0.8108108108108109,0.9769865392965698,0,0,0
8230,1569,3.92,82.0,False,5,8490.0,106.0,1698.0,0.784,1.2926829268292683,1.248527679623086,0,0,1
8231,1103,0.31,87.0,False,3,5155.0,74.0,1718.3333333333333,0.10333333333333333,0.8505747126436781,1.4354995150339476,0,0,0
8232,653,8.94,134.0,False,5,2767.0,129.0,553.4,1.7879999999999998,0.9626865671641791,4.662088904951211,1,0,1
8233,3281,1.45,96.0,False,5,8873.0,64.0,1774.6,0.29,0.6666666666666666,0.7212893046320297,0,0,1
8234,3790,7.06,174.0,False,2,7072.0,175.0,3536.0,3.53,1.0057471264367817,2.4745475113122173,1,0,0
8235,1969,1.92,121.0,False,3,1534.0,52.0,511.3333333333333,0.64,0.4297520661157025,3.389830508474576,0,0,0
8236,1405,5.01,97.0,False,5,5082.0,133.0,1016.4,1.002,1.3711340206185567,2.6170798898071626,1,0,1
8237,788,2.52,97.0,True,4,5476.0,132.0,1369.0,0.63,1.3608247422680413,2.410518626734843,0,0,0
8238,3385,5.8,256.0,False,5,8040.0,149.0,1608.0,1.16,0.58203125,1.8532338308457712,1,1,1
8239,4044,6.74,165.0,False,3,4190.0,114.0,1396.6666666666667,2.2466666666666666,0.6909090909090909,2.720763723150358,1,0,0
8240,2740,8.34,104.0,True,2,4964.0,246.0,2482.0,4.17,2.3653846153846154,4.955680902497985,1,0,0
8241,2158,4.44,108.0,False,2,2911.0,137.0,1455.5,2.22,1.2685185185185186,4.706286499484714,0,0,0
8242,3241,0.48,45.0,False,5,11390.0,70.0,2278.0,0.096,1.5555555555555556,0.6145741878841089,0,0,1
8243,4575,1.31,146.0,False,5,13526.0,177.0,2705.2,0.262,1.2123287671232876,1.3085908620434719,0,0,1
8244,4948,8.59,60.0,False,1,545.0,124.0,545.0,8.59,2.066666666666667,22.752293577981654,1,0,0
8245,967,2.8,115.0,False,4,5871.0,112.0,1467.75,0.7,0.9739130434782609,1.9076818259240333,0,0,0
8246,2383,2.64,242.0,False,1,4544.0,185.0,4544.0,2.64,0.7644628099173554,4.071302816901409,0,1,0
8247,4381,5.2,131.0,False,3,5731.0,127.0,1910.3333333333333,1.7333333333333334,0.9694656488549618,2.2160181469202582,1,0,0
8248,3164,4.63,158.0,False,1,1377.0,143.0,1377.0,4.63,0.9050632911392406,10.384894698620188,0,0,0
8249,4079,11.83,140.0,True,1,4190.0,268.0,4190.0,11.83,1.9142857142857144,6.3961813842482105,1,0,0
8250,4979,3.1,167.0,False,1,1225.0,155.0,1225.0,3.1,0.9281437125748503,12.653061224489795,0,0,0
8251,519,2.75,168.0,False,3,9066.0,166.0,3022.0,0.9166666666666666,0.9880952380952381,1.8310169865431283,0,0,0
8252,3061,6.56,367.0,False,4,718.0,274.0,179.5,1.64,0.7465940054495913,38.16155988857939,1,1,0
8253,2658,5.38,229.0,False,4,1963.0,175.0,490.75,1.345,0.7641921397379913,8.91492613346918,1,1,0
8254,1423,1.0,247.0,True,2,2757.0,302.0,1378.5,0.5,1.222672064777328,10.953935437069278,0,1,0
8255,3268,2.8,123.0,False,5,9281.0,115.0,1856.2,0.5599999999999999,0.9349593495934959,1.239090615235427,0,0,1
8256,519,12.4,93.0,False,1,2968.0,130.0,2968.0,12.4,1.3978494623655915,4.380053908355795,1,0,0
8257,2477,1.61,254.0,False,1,4634.0,220.0,4634.0,1.61,0.8661417322834646,4.747518342684506,0,1,0
8258,2073,2.7,111.0,False,4,6275.0,109.0,1568.75,0.675,0.9819819819819819,1.7370517928286853,0,0,0
8259,1951,10.4,104.0,True,2,6892.0,232.0,3446.0,5.2,2.230769230769231,3.3662217063261752,1,0,0
8260,3070,10.25,82.0,False,2,5242.0,106.0,2621.0,5.125,1.2926829268292683,2.0221289584128193,1,0,0
8261,4719,7.82,67.0,True,2,1650.0,177.0,825.0,3.91,2.6417910447761193,10.727272727272727,1,0,0
8262,4737,2.42,34.0,True,3,828.0,161.0,276.0,0.8066666666666666,4.735294117647059,19.444444444444446,0,0,0
8263,3504,1.83,197.0,False,5,20716.0,159.0,4143.2,0.366,0.8071065989847716,0.7675226877775632,0,0,1
8264,1655,6.42,205.0,False,4,15183.0,218.0,3795.75,1.605,1.0634146341463415,1.4358163735757097,1,1,0
8265,4829,8.89,122.0,False,5,1937.0,140.0,387.4,1.778,1.1475409836065573,7.227671657201859,1,0,1
8266,4991,3.06,321.0,True,5,7213.0,291.0,1442.6,0.612,0.9065420560747663,4.034382365173991,0,1,1
8267,4231,4.36,70.0,False,5,29924.0,73.0,5984.8,0.8720000000000001,1.042857142857143,0.24395134340328833,0,0,1
8268,4365,1.71,87.0,False,4,3756.0,127.0,939.0,0.4275,1.4597701149425288,3.381256656017039,0,0,0
8269,4085,0.79,201.0,True,4,11598.0,263.0,2899.5,0.1975,1.308457711442786,2.2676323504052425,0,1,0
8270,3800,0.86,207.0,False,4,13392.0,130.0,3348.0,0.215,0.6280193236714976,0.9707287933094385,0,1,0
8271,3628,3.09,196.0,True,4,10366.0,268.0,2591.5,0.7725,1.3673469387755102,2.5853752652903723,0,0,0
8272,3191,1.56,225.0,True,1,5028.0,278.0,5028.0,1.56,1.2355555555555555,5.52903739061257,0,1,0
8273,3230,4.12,51.0,True,2,4517.0,255.0,2258.5,2.06,5.0,5.645339827319018,0,0,0
8274,1948,1.82,246.0,True,5,5564.0,297.0,1112.8,0.364,1.2073170731707317,5.337886412652767,0,1,1
8275,4434,7.53,291.0,False,4,3497.0,223.0,874.25,1.8825,0.7663230240549829,6.3768944809837,1,1,0
8276,3173,2.29,133.0,False,3,2694.0,99.0,898.0,0.7633333333333333,0.7443609022556391,3.6748329621380846,0,0,0
8277,3067,2.58,91.0,True,2,717.0,171.0,358.5,1.29,1.879120879120879,23.84937238493724,0,0,0
8278,3709,8.61,232.0,False,4,1582.0,218.0,395.5,2.1525,0.9396551724137931,13.780025284450062,1,1,0
8279,376,3.84,156.0,False,3,3421.0,133.0,1140.3333333333333,1.28,0.8525641025641025,3.8877521192633733,0,0,0
8280,4594,4.18,171.0,True,5,5908.0,264.0,1181.6,0.836,1.543859649122807,4.468517264725795,0,0,1
8281,2912,2.64,339.0,False,4,3069.0,219.0,767.25,0.66,0.6460176991150443,7.1358748778103624,0,1,0
8282,4721,3.54,69.0,False,4,15941.0,91.0,3985.25,0.885,1.318840579710145,0.5708550279154382,0,0,0
8283,514,1.17,72.0,False,1,4456.0,53.0,4456.0,1.17,0.7361111111111112,1.189407540394973,0,0,0
8284,1168,6.56,298.0,True,3,2253.0,333.0,751.0,2.1866666666666665,1.1174496644295302,14.780292942743008,1,1,0
8285,4746,1.97,170.0,True,1,1891.0,260.0,1891.0,1.97,1.5294117647058822,13.749338974087784,0,0,0
8286,3464,0.96,78.0,False,3,9418.0,134.0,3139.3333333333335,0.32,1.7179487179487178,1.422807390104056,0,0,0
8287,3233,4.67,132.0,False,3,3327.0,149.0,1109.0,1.5566666666666666,1.128787878787879,4.478509167418094,0,0,0
8288,2021,5.15,13.0,False,3,11345.0,29.0,3781.6666666666665,1.7166666666666668,2.230769230769231,0.2556192155134421,1,0,0
8289,2778,3.26,162.0,False,1,2626.0,196.0,2626.0,3.26,1.2098765432098766,7.463823305407463,0,0,0
8290,2731,9.15,157.0,False,2,1783.0,159.0,891.5,4.575,1.0127388535031847,8.91755468311834,1,0,0
8291,989,1.88,230.0,False,3,6705.0,144.0,2235.0,0.6266666666666666,0.6260869565217392,2.1476510067114094,0,1,0
8292,2832,3.02,134.0,True,1,3103.0,224.0,3103.0,3.02,1.671641791044776,7.21882049629391,0,0,0
8293,2578,0.41,110.0,False,4,4594.0,102.0,1148.5,0.1025,0.9272727272727272,2.220287331301698,0,0,0
8294,1565,0.13,103.0,False,5,14226.0,87.0,2845.2,0.026000000000000002,0.8446601941747572,0.6115563053563897,0,0,1
8295,1712,3.87,89.0,False,1,1193.0,95.0,1193.0,3.87,1.0674157303370786,7.963118189438391,0,0,0
8296,3839,4.72,525.0,False,4,12584.0,333.0,3146.0,1.18,0.6342857142857142,2.646217418944692,0,1,0
8297,3376,3.67,217.0,False,3,7691.0,210.0,2563.6666666666665,1.2233333333333334,0.967741935483871,2.730464178910415,0,1,0
8298,2349,4.74,166.0,False,3,10488.0,127.0,3496.0,1.58,0.7650602409638554,1.2109077040427154,0,0,0
8299,3022,6.42,79.0,False,4,5426.0,122.0,1356.5,1.605,1.5443037974683544,2.248433468485072,1,0,0
8300,1206,3.01,89.0,False,1,4748.0,122.0,4748.0,3.01,1.3707865168539326,2.569502948609941,0,0,0
