order_id,user_id,weight_kg,distance_km,express_flag,quantity,price,shipping_cost
5287,2907,2.06,213.0,True,2,2920.0,235.0
5288,3610,1.84,62.0,False,2,7329.0,74.0
5289,600,0.11,191.0,False,2,2190.0,141.0
5290,1184,5.12,41.0,False,4,13619.0,55.0
5291,3770,5.0,119.0,True,5,14038.0,207.0
5292,4037,7.0,187.0,True,5,16285.0,248.0
5293,768,2.75,94.0,False,5,7633.0,34.0
5294,4448,3.1,54.0,True,4,6692.0,202.0
5295,4334,6.48,103.0,False,1,2770.0,94.0
5296,4339,2.35,335.0,False,5,10776.0,226.0
5297,1202,3.4,159.0,False,4,10053.0,155.0
5298,3345,7.38,88.0,False,4,13528.0,145.0
5299,802,4.89,184.0,True,1,2680.0,216.0
5300,982,2.67,62.0,False,3,2829.0,113.0
5301,354,6.38,239.0,False,3,11517.0,210.0
5302,2465,3.17,111.0,False,1,4277.0,166.0
5303,3556,6.48,321.0,True,2,1863.0,328.0
5304,993,4.19,366.0,False,4,5722.0,290.0
5305,931,2.28,150.0,False,4,4673.0,97.0
5306,1384,1.32,174.0,False,3,19951.0,149.0
5307,988,5.73,231.0,False,1,4435.0,214.0
5308,4164,6.13,295.0,False,4,5896.0,191.0
5309,848,8.06,202.0,True,5,3644.0,246.0
5310,1392,5.23,277.0,False,5,10390.0,243.0
5311,1528,2.93,234.0,True,1,1719.0,235.0
5312,1013,4.07,154.0,True,2,8190.0,231.0
5313,4706,3.56,96.0,True,4,5390.0,192.0
5314,1048,2.85,187.0,False,1,1397.0,168.0
5315,2433,1.18,193.0,False,3,4285.0,182.0
5316,2830,1.34,141.0,True,1,688.0,238.0
5317,1304,5.87,81.0,False,1,3168.0,99.0
5318,2356,1.76,64.0,True,4,5860.0,198.0
5319,851,2.74,295.0,False,4,3990.0,224.0
5320,2414,0.76,206.0,True,5,5811.0,244.0
5321,94,0.82,94.0,False,4,8054.0,110.0
5322,2195,1.79,221.0,True,5,9921.0,249.0
5323,1824,5.72,213.0,False,4,7362.0,179.0
5324,1752,5.95,393.0,False,2,3553.0,306.0
5325,550,3.91,176.0,False,5,7874.0,162.0
5326,4993,2.0,447.0,False,4,14636.0,311.0
5327,135,8.61,97.0,False,2,3731.0,115.0
5328,730,2.7,156.0,False,5,24092.0,120.0
5329,514,9.14,170.0,True,5,6529.0,243.0
5330,4888,4.52,306.0,True,1,2271.0,316.0
5331,1592,6.69,136.0,True,4,9467.0,236.0
5332,2154,6.71,156.0,False,4,7588.0,190.0
5333,3754,0.56,154.0,False,3,10479.0,135.0
5334,252,1.31,132.0,True,5,8476.0,171.0
5335,334,2.55,56.0,True,5,10408.0,180.0
5336,912,1.79,42.0,False,2,4409.0,61.0
5337,3393,4.71,312.0,True,4,12453.0,345.0
5338,4892,4.99,96.0,False,4,4823.0,78.0
5339,3102,2.37,112.0,False,2,1622.0,118.0
5340,4360,2.16,133.0,True,2,6324.0,213.0
5341,4409,6.36,186.0,False,5,4138.0,174.0
5342,1381,2.19,181.0,True,5,24046.0,237.0
5343,919,7.16,135.0,True,1,2340.0,187.0
5344,800,3.98,276.0,False,3,4913.0,231.0
5345,3971,3.99,78.0,False,2,11952.0,85.0
5346,3347,1.49,168.0,False,3,15497.0,126.0
5347,4324,5.47,145.0,True,1,930.0,202.0
5348,2535,1.28,421.0,False,4,10344.0,249.0
5349,4882,5.47,121.0,True,4,5146.0,271.0
5350,4470,4.97,334.0,True,5,14901.0,360.0
5351,4042,5.06,164.0,False,1,1932.0,188.0
5352,4015,4.96,120.0,False,4,8069.0,121.0
5353,618,6.34,227.0,True,4,13539.0,253.0
5354,3723,4.61,162.0,False,1,1182.0,143.0
5355,4735,0.58,130.0,False,1,2416.0,105.0
5356,1460,4.27,145.0,False,5,11442.0,160.0
5357,4074,1.67,72.0,False,1,3694.0,66.0
5358,1750,0.97,279.0,True,2,3285.0,307.0
5359,1061,1.45,93.0,False,2,3074.0,124.0
5360,3652,2.02,224.0,False,5,14322.0,140.0
5361,825,5.15,247.0,False,1,2599.0,180.0
5362,2406,2.73,133.0,True,5,9976.0,233.0
5363,4682,6.26,230.0,True,1,1507.0,267.0
5364,784,1.88,157.0,False,3,2241.0,175.0
5365,778,2.8,145.0,False,5,18316.0,140.0
5366,4714,1.96,54.0,False,4,16487.0,52.0
5367,3885,0.4,96.0,False,4,23092.0,111.0
5368,2308,3.45,107.0,False,5,11717.0,116.0
5369,2026,14.98,238.0,False,4,12228.0,213.0
5370,4819,1.0,216.0,False,3,3607.0,172.0
5371,3619,5.5,303.0,False,2,8398.0,262.0
5372,4541,6.37,170.0,True,2,3752.0,238.0
5373,459,3.59,66.0,True,2,5824.0,177.0
5374,2652,1.11,151.0,True,1,1102.0,176.0
5375,3625,12.19,200.0,True,1,1757.0,318.0
5376,178,4.91,369.0,False,1,2267.0,218.0
5377,2559,9.12,36.0,False,1,1617.0,117.0
5378,278,0.7,295.0,False,4,4530.0,208.0
5379,4501,2.1,130.0,False,2,8431.0,125.0
5380,3404,1.02,182.0,False,2,9002.0,134.0
5381,941,6.83,266.0,False,1,4878.0,182.0
5382,2607,0.7,106.0,False,2,6659.0,101.0
5383,546,3.02,79.0,False,4,2964.0,86.0
5384,4019,2.78,130.0,True,3,3282.0,212.0
5385,981,0.51,409.0,False,3,5384.0,277.0
5386,3036,5.23,79.0,False,5,20139.0,119.0
5387,392,4.57,59.0,True,5,7433.0,160.0
5388,789,2.0,25.0,False,5,10296.0,43.0
5389,4900,9.11,132.0,True,5,17202.0,223.0
5390,1929,0.62,179.0,True,5,27351.0,197.0
5391,614,0.33,270.0,False,1,2612.0,202.0
5392,3499,3.72,145.0,False,4,10553.0,138.0
5393,1004,1.45,92.0,True,3,11568.0,171.0
5394,2947,3.12,107.0,False,3,6377.0,75.0
5395,4048,7.51,150.0,False,3,13005.0,128.0
5396,3417,0.96,210.0,True,1,2183.0,286.0
5397,1233,6.89,122.0,False,5,15927.0,146.0
5398,1184,1.03,252.0,False,1,2904.0,188.0
5399,1111,2.33,79.0,False,3,8945.0,116.0
5400,3159,7.92,45.0,True,1,2126.0,134.0
5401,3361,5.31,172.0,False,5,13407.0,132.0
5402,2604,1.55,242.0,False,3,8691.0,179.0
5403,1993,4.24,44.0,False,3,3152.0,59.0
5404,310,2.18,633.0,False,3,3970.0,357.0
5405,4177,2.43,198.0,False,4,24962.0,144.0
5406,3300,2.79,209.0,False,1,2805.0,187.0
5407,3191,4.77,204.0,True,1,3580.0,240.0
5408,518,3.54,128.0,False,1,1957.0,143.0
5409,1441,2.86,163.0,True,1,661.0,204.0
5410,1518,2.93,144.0,True,3,5652.0,194.0
5411,2989,3.91,180.0,True,3,2058.0,227.0
5412,3936,3.4,109.0,True,4,14085.0,238.0
5413,4332,2.1,243.0,True,5,24482.0,243.0
5414,2610,3.99,148.0,False,2,21268.0,158.0
5415,1822,4.53,535.0,True,4,11406.0,389.0
5416,2040,4.08,245.0,False,2,3258.0,220.0
5417,3682,6.24,158.0,False,1,4175.0,183.0
5418,1590,1.96,66.0,True,2,7958.0,174.0
5419,2079,1.88,397.0,False,5,11646.0,264.0
5420,3931,8.35,56.0,True,5,4270.0,191.0
5421,2715,1.61,179.0,False,5,12646.0,168.0
5422,2338,2.64,63.0,False,3,11307.0,31.0
5423,3668,0.39,324.0,False,5,6911.0,273.0
5424,1443,1.04,277.0,True,4,10911.0,319.0
5425,302,2.34,150.0,True,4,24174.0,191.0
5426,3941,2.24,91.0,False,4,14875.0,92.0
5427,2274,2.72,82.0,True,4,11801.0,186.0
5428,1627,9.74,208.0,False,5,1590.0,196.0
5429,476,0.56,92.0,False,5,20800.0,87.0
5430,4631,3.23,226.0,False,3,8465.0,151.0
5431,3625,2.95,277.0,True,3,5376.0,355.0
5432,1370,10.83,127.0,False,3,12795.0,154.0
5433,3039,5.85,52.0,True,2,3031.0,163.0
5434,2321,2.2,154.0,False,3,10736.0,170.0
5435,1634,8.21,310.0,False,2,7454.0,249.0
5436,1558,2.05,227.0,True,3,15885.0,267.0
5437,381,6.2,273.0,False,4,21842.0,199.0
5438,4873,9.1,102.0,False,1,1617.0,120.0
5439,4629,3.54,460.0,False,2,5100.0,308.0
5440,4352,1.27,123.0,True,2,4545.0,195.0
5441,1575,0.5,189.0,False,1,2242.0,126.0
5442,4984,3.65,96.0,True,1,2612.0,181.0
5443,1376,6.02,242.0,False,2,6090.0,228.0
5444,4122,17.05,119.0,True,2,5662.0,213.0
5445,505,7.61,81.0,False,1,2538.0,135.0
5446,1552,3.35,648.0,False,3,10300.0,383.0
5447,2886,1.21,262.0,False,3,7473.0,150.0
5448,4838,2.92,228.0,True,5,10399.0,266.0
5449,1328,9.66,51.0,True,5,14779.0,89.0
5450,2161,12.18,69.0,False,2,6134.0,90.0
5451,4214,2.03,335.0,True,3,3965.0,332.0
5452,2361,2.71,99.0,False,4,14856.0,79.0
5453,3413,8.6,645.0,False,5,13774.0,472.0
5454,2091,8.24,96.0,False,5,5643.0,126.0
5455,19,2.11,240.0,False,3,1594.0,174.0
5456,1415,5.48,64.0,False,2,1008.0,64.0
5457,2828,2.22,223.0,False,3,10658.0,166.0
5458,97,7.11,138.0,False,2,5458.0,89.0
5459,1159,3.32,160.0,False,1,3324.0,143.0
5460,4765,2.5,462.0,False,3,5843.0,298.0
5461,76,5.84,119.0,True,2,5632.0,170.0
5462,1236,3.51,342.0,False,5,14647.0,249.0
5463,3096,5.73,198.0,False,1,4740.0,161.0
5464,2815,1.35,138.0,False,4,13132.0,131.0
5465,1024,1.62,79.0,True,5,33391.0,152.0
5466,297,3.09,66.0,False,1,2210.0,86.0
5467,4498,1.78,70.0,False,3,12461.0,117.0
5468,2754,2.34,38.0,False,4,7669.0,117.0
5469,2866,3.16,315.0,False,2,1113.0,222.0
5470,288,1.97,92.0,False,4,5837.0,111.0
5471,1045,9.43,202.0,False,1,1444.0,175.0
5472,364,1.68,69.0,False,1,321.0,76.0
5473,4895,3.02,457.0,False,4,12511.0,305.0
5474,3848,3.07,204.0,False,2,3922.0,211.0
5475,2732,3.63,172.0,False,4,3358.0,132.0
5476,3404,2.5,234.0,False,2,2262.0,190.0
5477,827,6.2,54.0,True,1,2212.0,194.0
5478,4941,6.48,26.0,False,3,4688.0,71.0
5479,2586,2.03,236.0,False,2,9414.0,189.0
5480,2583,6.84,63.0,True,4,9329.0,211.0
5481,4796,1.95,210.0,False,1,3797.0,185.0
5482,479,3.03,458.0,False,5,8772.0,320.0
5483,2121,3.31,151.0,True,4,12520.0,222.0
5484,441,1.86,47.0,False,3,4088.0,90.0
5485,2126,0.84,41.0,False,5,7369.0,58.0
5486,1335,3.62,94.0,False,4,4607.0,104.0
5487,2305,1.24,157.0,False,5,17895.0,166.0
5488,3509,8.92,137.0,True,5,15253.0,237.0
5489,1400,2.24,199.0,False,3,8401.0,150.0
5490,256,5.61,79.0,False,4,10654.0,101.0
5491,808,5.36,159.0,True,5,16349.0,229.0
5492,3578,1.85,170.0,True,1,4442.0,230.0
5493,2894,2.29,53.0,False,5,3603.0,80.0
5494,4893,2.28,107.0,False,3,8796.0,123.0
5495,4471,4.0,188.0,False,5,14365.0,129.0
5496,805,15.45,80.0,True,4,3800.0,205.0
5497,3678,3.86,250.0,False,3,1191.0,204.0
5498,451,2.15,283.0,False,1,2512.0,222.0
5499,480,4.1,49.0,False,4,10810.0,7.0
5500,3965,1.24,133.0,True,2,5668.0,227.0
5501,2004,1.69,83.0,False,1,1172.0,45.0
5502,4988,9.01,114.0,False,5,6335.0,127.0
5503,26,2.69,131.0,False,2,1630.0,131.0
5504,2513,1.63,99.0,False,5,12876.0,124.0
5505,1539,1.06,148.0,False,2,777.0,142.0
5506,4927,3.13,120.0,True,2,6863.0,204.0
5507,3346,1.13,101.0,False,5,13849.0,80.0
5508,3859,7.19,197.0,False,2,3215.0,161.0
5509,1451,5.34,222.0,False,2,4864.0,158.0
5510,4472,2.07,243.0,False,2,5136.0,198.0
5511,4202,10.38,136.0,False,1,937.0,170.0
5512,3920,2.28,123.0,True,2,5515.0,154.0
5513,2386,2.69,176.0,False,2,3235.0,163.0
5514,4609,1.72,215.0,True,5,9831.0,244.0
5515,3345,5.03,169.0,False,3,3662.0,196.0
5516,328,1.24,144.0,False,5,17310.0,129.0
5517,4419,2.15,822.0,True,2,12458.0,613.0
5518,104,1.89,161.0,False,5,7791.0,122.0
5519,3414,3.84,140.0,False,3,5592.0,177.0
5520,1249,0.94,278.0,False,5,11385.0,183.0
5521,4486,2.89,238.0,False,5,5756.0,185.0
5522,3648,7.18,424.0,False,2,5470.0,319.0
5523,4040,1.1,174.0,False,1,3760.0,156.0
5524,3499,5.23,176.0,False,2,5600.0,155.0
5525,2835,6.0,341.0,True,3,6075.0,347.0
5526,4318,2.78,347.0,False,3,2103.0,230.0
5527,1486,0.37,121.0,True,1,2352.0,203.0
5528,2641,5.08,31.0,False,3,8842.0,46.0
5529,1490,7.02,187.0,False,4,3563.0,169.0
5530,568,9.83,237.0,False,2,6285.0,226.0
5531,4376,3.4,106.0,True,4,1734.0,223.0
5532,2485,0.61,215.0,True,4,5826.0,185.0
5533,269,5.02,56.0,True,5,17130.0,175.0
5534,4125,0.73,90.0,False,5,9659.0,89.0
5535,4707,4.5,71.0,True,1,2107.0,204.0
5536,3308,5.64,167.0,False,3,5742.0,167.0
5537,1635,7.33,67.0,False,5,10074.0,98.0
5538,4297,2.18,271.0,False,4,14584.0,180.0
5539,3694,1.41,105.0,False,5,19769.0,122.0
5540,1424,3.44,115.0,False,4,9856.0,102.0
5541,1650,0.94,136.0,False,2,4592.0,103.0
5542,4938,2.38,76.0,False,4,14654.0,111.0
5543,4766,1.86,148.0,False,3,4538.0,152.0
5544,3382,6.4,111.0,False,1,1502.0,144.0
5545,182,8.5,98.0,False,5,21107.0,139.0
5546,1148,4.76,177.0,False,4,6800.0,140.0
5547,1766,5.86,76.0,True,5,10298.0,213.0
5548,2679,3.46,119.0,False,1,3800.0,104.0
5549,4337,3.26,128.0,False,1,3739.0,110.0
5550,4241,0.75,172.0,True,3,3473.0,162.0
5551,1370,4.17,150.0,True,1,3484.0,201.0
5552,543,5.58,179.0,True,3,1382.0,212.0
5553,1378,2.61,98.0,False,4,8299.0,115.0
5554,1176,2.71,105.0,True,1,1973.0,157.0
5555,4493,0.4,31.0,False,5,5436.0,75.0
5556,71,2.76,111.0,True,3,4173.0,168.0
5557,4152,6.44,123.0,False,3,635.0,136.0
5558,3284,4.01,154.0,False,3,7455.0,91.0
5559,528,3.01,85.0,False,1,2744.0,123.0
5560,3425,1.19,356.0,True,2,7809.0,325.0
5561,2900,2.14,189.0,False,1,1967.0,213.0
5562,18,1.81,73.0,False,3,1296.0,91.0
5563,1116,1.32,92.0,False,4,8022.0,80.0
5564,1740,4.0,108.0,False,3,8192.0,74.0
5565,1075,2.21,204.0,False,1,3114.0,148.0
5566,2894,6.0,129.0,False,2,6823.0,155.0
5567,3077,3.04,328.0,True,2,3774.0,313.0
5568,848,10.66,118.0,False,3,7201.0,99.0
5569,619,2.17,186.0,False,2,2951.0,175.0
5570,3276,7.07,153.0,False,1,2638.0,93.0
5571,2348,8.1,81.0,False,5,8608.0,85.0
5572,1325,2.02,97.0,True,1,1558.0,196.0
5573,1279,2.85,67.0,False,2,1103.0,75.0
5574,196,2.35,378.0,False,5,12056.0,256.0
5575,4269,1.93,338.0,True,2,2536.0,342.0
5576,4208,4.92,213.0,False,4,10933.0,178.0
5577,2772,5.33,321.0,False,2,1730.0,241.0
5578,1747,1.79,153.0,True,2,7497.0,221.0
5579,1075,1.76,97.0,False,1,1395.0,96.0
5580,1537,3.11,126.0,True,1,3219.0,218.0
5581,4632,3.04,98.0,False,5,14451.0,134.0
5582,444,0.75,356.0,False,5,11552.0,241.0
5583,4114,5.0,94.0,False,5,4850.0,96.0
5584,1522,0.64,284.0,False,4,11982.0,207.0
5585,1326,1.62,54.0,False,1,4655.0,78.0
5586,4048,3.56,174.0,False,5,9600.0,190.0
5587,4805,4.95,95.0,False,5,3673.0,75.0
5588,4957,1.53,405.0,False,5,9947.0,273.0
5589,1338,2.79,83.0,False,4,6167.0,87.0
5590,2955,2.21,200.0,False,1,3019.0,199.0
5591,1463,0.15,148.0,False,3,10719.0,101.0
5592,967,2.29,255.0,False,1,1332.0,176.0
5593,1929,1.27,142.0,True,5,12543.0,210.0
5594,312,3.06,317.0,False,1,978.0,204.0
5595,824,1.1,138.0,False,4,14442.0,97.0
5596,2977,2.15,192.0,False,1,2335.0,156.0
5597,3435,2.78,57.0,True,4,7394.0,171.0
5598,1352,3.25,162.0,False,1,3985.0,163.0
5599,2786,2.57,56.0,False,3,6487.0,68.0
5600,3822,6.87,234.0,False,1,3648.0,218.0
5601,4472,3.73,123.0,True,3,12832.0,245.0
5602,2842,4.68,19.0,False,4,5698.0,106.0
5603,1204,2.84,194.0,False,1,1527.0,132.0
5604,3563,0.03,245.0,False,5,11121.0,217.0
5605,851,1.01,160.0,False,4,4999.0,137.0
5606,695,0.87,116.0,False,2,3875.0,149.0
5607,1793,2.53,311.0,False,4,7421.0,206.0
5608,1644,7.89,89.0,False,2,9707.0,109.0
5609,730,3.6,267.0,False,3,5823.0,196.0
5610,261,5.78,224.0,False,3,5606.0,140.0
5611,4730,1.41,302.0,False,4,5378.0,202.0
5612,3386,3.25,69.0,True,1,809.0,123.0
5613,3587,6.92,51.0,False,2,5255.0,58.0
5614,331,5.85,220.0,False,1,1134.0,145.0
5615,3980,1.89,296.0,False,1,3719.0,225.0
5616,1822,2.84,176.0,False,2,3801.0,146.0
5617,3740,6.12,204.0,False,4,9626.0,170.0
5618,2451,1.76,130.0,True,2,1347.0,204.0
5619,1214,2.69,392.0,False,1,2324.0,276.0
5620,1311,0.45,202.0,False,2,1390.0,212.0
5621,703,5.45,104.0,False,4,27950.0,112.0
5622,4148,5.22,222.0,True,3,3936.0,247.0
5623,2147,0.53,385.0,False,4,10033.0,262.0
5624,3900,2.69,159.0,False,5,21637.0,112.0
5625,4145,6.46,551.0,False,3,7321.0,379.0
5626,834,1.16,118.0,False,1,895.0,132.0
5627,1652,3.89,131.0,True,3,5535.0,212.0
5628,620,2.17,177.0,False,4,24850.0,86.0
5629,47,6.39,136.0,True,1,3587.0,231.0
5630,4932,0.42,157.0,False,2,1437.0,161.0
5631,3300,0.47,184.0,False,1,1014.0,107.0
5632,2258,1.74,98.0,False,1,808.0,73.0
5633,1000,3.17,78.0,False,5,17899.0,122.0
5634,2954,3.21,228.0,False,5,8958.0,158.0
5635,2714,0.61,258.0,False,2,2054.0,196.0
5636,1114,4.26,83.0,False,1,2521.0,99.0
5637,74,4.91,123.0,False,3,5492.0,118.0
5638,2344,3.22,66.0,False,1,594.0,75.0
5639,2544,6.49,84.0,False,2,8371.0,94.0
5640,3991,4.49,292.0,False,4,6948.0,189.0
5641,1968,2.14,178.0,False,5,2061.0,124.0
5642,485,7.91,258.0,True,4,3041.0,282.0
5643,4402,8.8,125.0,False,2,1045.0,122.0
5644,2068,3.94,138.0,False,2,8577.0,157.0
5645,3609,1.44,158.0,False,2,8220.0,158.0
5646,215,6.33,81.0,True,4,8467.0,206.0
5647,180,0.95,177.0,False,5,13147.0,152.0
5648,116,1.54,80.0,False,4,6712.0,89.0
5649,3947,5.76,119.0,False,3,13332.0,104.0
5650,1203,1.36,94.0,False,4,2463.0,110.0
5651,3956,7.44,332.0,False,1,2423.0,227.0
5652,4724,1.43,260.0,False,1,1183.0,215.0
5653,3317,2.45,105.0,False,2,8872.0,135.0
5654,4928,2.26,330.0,True,2,6364.0,333.0
5655,4646,4.89,120.0,False,1,896.0,163.0
5656,3613,4.82,80.0,False,5,12296.0,39.0
5657,4016,2.21,34.0,False,5,8126.0,80.0
5658,3017,4.43,172.0,False,3,4939.0,117.0
5659,1094,3.55,217.0,False,4,15462.0,171.0
5660,514,5.13,274.0,False,1,1269.0,193.0
5661,1907,4.64,245.0,False,1,1377.0,192.0
5662,2375,1.41,720.0,False,1,3115.0,448.0
5663,1749,7.47,107.0,False,5,12907.0,119.0
5664,510,0.53,112.0,True,1,117.0,205.0
5665,2524,2.43,238.0,False,1,2028.0,191.0
5666,2493,4.44,169.0,False,3,4022.0,171.0
5667,4768,2.98,252.0,False,3,12781.0,191.0
5668,4771,2.75,341.0,True,4,4110.0,339.0
5669,3077,2.39,59.0,False,2,3769.0,48.0
5670,4252,2.15,123.0,False,2,2044.0,58.0
5671,1564,6.9,72.0,True,2,9247.0,186.0
5672,4846,2.79,76.0,True,5,19801.0,194.0
5673,4707,2.79,151.0,False,4,3644.0,119.0
5674,626,1.7,117.0,False,5,9355.0,108.0
5675,3501,4.73,158.0,False,4,6691.0,126.0
5676,2288,0.89,203.0,False,3,3750.0,164.0
5677,1330,9.88,191.0,False,5,25223.0,232.0
5678,2059,1.42,193.0,True,2,4625.0,261.0
5679,4532,2.75,399.0,False,2,4553.0,237.0
5680,4621,4.06,395.0,False,5,23610.0,249.0
5681,1721,6.0,128.0,False,5,9166.0,141.0
5682,2309,2.32,485.0,False,2,4451.0,342.0
5683,2581,1.97,183.0,False,1,1836.0,151.0
5684,3667,3.36,199.0,True,1,1406.0,304.0
5685,2396,1.76,81.0,False,5,8563.0,54.0
5686,1979,2.55,157.0,False,2,1754.0,104.0
5687,4618,8.07,292.0,False,1,2910.0,242.0
5688,1863,1.41,194.0,False,1,1926.0,160.0
5689,1328,0.32,273.0,True,2,4091.0,288.0
5690,1634,1.63,251.0,True,4,3814.0,304.0
5691,1666,0.88,67.0,True,3,3332.0,164.0
5692,2775,4.6,217.0,False,5,23892.0,143.0
5693,3300,1.96,215.0,False,4,8143.0,163.0
5694,671,6.45,97.0,False,3,8016.0,75.0
5695,4433,2.51,64.0,False,1,1185.0,78.0
5696,1267,0.9,128.0,False,5,13205.0,84.0
5697,574,5.9,125.0,False,2,4526.0,112.0
5698,3341,1.47,405.0,False,2,3789.0,235.0
5699,1049,0.32,296.0,False,1,5479.0,214.0
5700,3750,3.92,182.0,False,4,14027.0,153.0
5701,4740,1.69,164.0,False,5,24853.0,113.0
5702,3462,4.15,124.0,False,2,6732.0,121.0
5703,3886,5.31,288.0,False,5,6753.0,218.0
5704,2473,3.6,131.0,False,5,14146.0,175.0
5705,1730,1.76,170.0,True,3,3185.0,237.0
5706,3066,6.05,34.0,False,1,891.0,72.0
5707,1788,1.35,221.0,False,4,9986.0,140.0
5708,4381,4.15,116.0,False,4,4969.0,113.0
5709,2347,4.77,73.0,True,2,3187.0,169.0
5710,2494,3.11,80.0,True,2,5494.0,190.0
5711,3368,5.23,156.0,False,5,14820.0,142.0
5712,946,3.62,378.0,False,2,4460.0,258.0
5713,2805,3.99,219.0,True,4,6084.0,211.0
5714,3769,5.24,103.0,False,2,2250.0,131.0
5715,3880,3.48,242.0,True,2,6403.0,273.0
5716,1124,5.67,163.0,False,4,11719.0,128.0
5717,270,7.23,201.0,False,4,5553.0,158.0
5718,971,4.26,151.0,False,3,5970.0,163.0
5719,4095,5.32,121.0,False,1,1839.0,92.0
5720,1327,3.12,181.0,False,3,8958.0,169.0
5721,290,7.32,364.0,False,4,8845.0,290.0
5722,2986,3.82,115.0,True,3,6864.0,246.0
5723,4404,5.01,125.0,False,3,3924.0,59.0
5724,1122,0.93,150.0,False,2,4592.0,124.0
5725,216,4.72,134.0,False,2,1202.0,75.0
5726,700,3.32,115.0,True,4,8845.0,220.0
5727,639,4.59,194.0,True,5,2809.0,261.0
5728,1022,4.92,375.0,True,1,3237.0,381.0
5729,900,5.26,355.0,False,4,12658.0,252.0
5730,3185,4.76,55.0,True,5,15655.0,162.0
5731,1115,2.62,77.0,True,1,3537.0,187.0
5732,2741,9.11,266.0,False,4,12132.0,235.0
5733,2008,6.45,96.0,True,5,8085.0,195.0
5734,3271,2.83,38.0,False,4,6787.0,45.0
5735,3277,2.72,81.0,False,4,7359.0,65.0
5736,2964,0.08,129.0,True,3,13587.0,225.0
5737,4463,1.21,190.0,False,5,23741.0,146.0
5738,981,1.64,292.0,False,3,4083.0,186.0
5739,2622,2.78,114.0,False,3,2969.0,84.0
5740,1971,7.14,52.0,False,1,2097.0,106.0
5741,2662,2.54,175.0,False,3,6960.0,158.0
5742,699,1.19,343.0,False,4,11760.0,221.0
5743,1596,4.54,253.0,False,1,1706.0,200.0
5744,4705,4.77,158.0,False,3,5456.0,160.0
5745,4003,2.56,154.0,True,2,4108.0,236.0
5746,2130,6.56,101.0,True,1,1197.0,187.0
5747,552,6.86,311.0,False,1,1606.0,217.0
5748,3242,0.57,80.0,False,1,7410.0,65.0
5749,1505,4.8,278.0,True,1,2239.0,267.0
5750,1647,0.29,64.0,False,5,4076.0,83.0
5751,484,2.8,106.0,False,1,1641.0,69.0
5752,1445,12.04,51.0,False,5,24801.0,110.0
5753,1070,4.63,195.0,False,3,10866.0,172.0
5754,169,1.83,99.0,False,4,3871.0,114.0
5755,2932,4.97,68.0,False,1,3104.0,95.0
5756,4847,1.7,322.0,False,5,5261.0,245.0
5757,629,3.84,186.0,False,1,2931.0,181.0
5758,262,1.43,70.0,False,5,7704.0,119.0
5759,503,2.28,265.0,False,5,5316.0,177.0
5760,2729,6.49,140.0,False,4,4143.0,133.0
5761,4129,8.95,69.0,False,5,14698.0,122.0
5762,1548,3.83,154.0,False,5,15103.0,172.0
5763,591,5.36,27.0,False,5,2805.0,74.0
5764,479,2.02,320.0,True,1,3203.0,363.0
5765,3040,1.26,87.0,False,3,20624.0,125.0
5766,1783,3.54,176.0,False,4,5909.0,127.0
5767,1760,3.38,229.0,False,5,7082.0,199.0
5768,1193,12.44,232.0,False,1,2767.0,228.0
5769,4481,2.73,256.0,False,2,2301.0,144.0
5770,1874,2.64,122.0,False,5,6106.0,95.0
5771,3537,4.62,73.0,False,5,8972.0,54.0
5772,3711,1.98,159.0,True,3,8012.0,219.0
5773,297,1.61,168.0,True,5,11351.0,241.0
5774,1242,4.15,358.0,False,5,32422.0,228.0
5775,4477,0.8,122.0,False,2,4031.0,143.0
5776,4414,4.44,235.0,False,4,13586.0,227.0
5777,2069,2.19,246.0,False,5,3707.0,161.0
5778,781,5.18,58.0,False,4,7744.0,66.0
5779,1491,7.43,36.0,False,5,12984.0,80.0
5780,4746,1.61,131.0,False,3,5886.0,109.0
5781,3363,2.59,75.0,False,5,16523.0,33.0
5782,377,6.21,83.0,False,1,2952.0,86.0
5783,3589,3.83,32.0,False,3,14757.0,7.0
5784,734,9.07,146.0,False,3,18558.0,175.0
5785,1516,3.93,141.0,False,2,4767.0,103.0
5786,2408,7.18,21.0,False,1,2519.0,84.0
5787,1758,1.09,372.0,False,4,6623.0,239.0
5788,3491,1.57,402.0,False,4,11018.0,234.0
5789,781,8.31,96.0,False,5,12061.0,114.0
5790,4385,1.54,107.0,False,5,11122.0,107.0
5791,2967,8.37,387.0,False,3,12556.0,313.0
5792,1528,1.75,131.0,False,3,4139.0,125.0
5793,4784,0.88,58.0,False,4,12747.0,57.0
5794,2392,2.71,139.0,False,4,3753.0,131.0
5795,2083,1.09,182.0,True,4,4175.0,218.0
5796,105,4.87,90.0,True,2,8976.0,220.0
5797,4981,0.29,128.0,True,4,2167.0,212.0
5798,4232,10.56,278.0,True,4,3618.0,331.0
5799,882,3.37,68.0,False,4,11779.0,53.0
5800,4738,5.06,133.0,False,3,6029.0,163.0
5801,3980,5.51,299.0,False,3,2930.0,202.0
5802,2104,3.66,357.0,False,5,21497.0,265.0
5803,4640,4.39,148.0,False,4,14183.0,72.0
5804,2795,2.42,280.0,True,1,3573.0,292.0
5805,3440,5.5,266.0,True,2,5616.0,274.0
5806,916,9.32,280.0,False,3,4966.0,220.0
5807,546,2.35,147.0,False,4,4555.0,160.0
5808,2638,5.98,270.0,False,5,18193.0,188.0
