user_id,last_order_date,first_order_date,order_count,avg_order_value,avg_review_stars,days_since_last_order,tenure_days,order_velocity,churned
653,2025-10-20,2025-10-20,1,1193.5643765044483,42.0,276.0,276.0,0.0036231884057971015,1
654,2027-08-23,2027-04-24,2,4537.917963801141,21.0,-396.0,-275.0,0.0,0
655,,,0,,,,,0.0,0
656,,,0,,,,,0.0,0
657,,,0,,,,,0.0,0
658,,,0,,,,,0.0,0
659,,,0,,,,,0.0,0
660,,,0,,,,,0.0,0
661,2025-06-15,2025-06-15,1,4899.7037024727415,9.0,403.0,403.0,0.0024813895781637717,1
662,,,0,,,,,0.0,0
663,,,0,,,,,0.0,0
664,,,0,,,,,0.0,0
665,,,0,,,,,0.0,0
666,,,0,,,,,0.0,0
667,2025-04-01,2025-04-01,1,3922.936884441572,27.0,478.0,478.0,0.0020920502092050207,1
668,,,0,,,,,0.0,0
669,,,0,,,,,0.0,0
670,,,0,,,,,0.0,0
671,,,0,,,,,0.0,0
672,,,0,,,,,0.0,0
673,2027-02-01,2026-03-25,2,357.1740151302601,24.0,-193.0,120.0,0.016666666666666666,0
674,2025-11-25,2025-11-25,1,3254.7265768803536,40.0,240.0,240.0,0.004166666666666667,1
675,,,0,,,,,0.0,0
676,2025-03-24,2025-03-24,1,2426.8706086991974,26.0,486.0,486.0,0.00205761316872428,1
677,,,0,,,,,0.0,0
678,,,0,,,,,0.0,0
679,,,0,,,,,0.0,0
680,,,0,,,,,0.0,0
681,,,0,,,,,0.0,0
682,,,0,,,,,0.0,0
683,,,0,,,,,0.0,0
684,,,0,,,,,0.0,0
685,,,0,,,,,0.0,0
686,,,0,,,,,0.0,0
687,,,0,,,,,0.0,0
688,,,0,,,,,0.0,0
689,,,0,,,,,0.0,0
690,,,0,,,,,0.0,0
691,,,0,,,,,0.0,0
692,,,0,,,,,0.0,0
693,,,0,,,,,0.0,0
694,2025-09-01,2025-09-01,1,4978.100077718288,7.0,325.0,325.0,0.003076923076923077,1
695,,,0,,,,,0.0,0
696,,,0,,,,,0.0,0
697,2027-07-15,2027-07-15,1,4529.312944395921,41.0,-357.0,-357.0,0.0,0
698,2025-11-28,2025-11-28,1,485.7185616693041,37.0,237.0,237.0,0.004219409282700422,1
699,2026-03-30,2026-03-30,1,1866.9297873464363,20.0,115.0,115.0,0.008695652173913044,0
700,,,0,,,,,0.0,0
701,2027-09-09,2027-09-09,1,1327.8723439805733,19.0,-413.0,-413.0,0.0,0
702,,,0,,,,,0.0,0
703,,,0,,,,,0.0,0
704,2026-08-09,2026-08-09,1,3198.962541389132,46.0,-17.0,-17.0,0.0,0
705,2025-05-15,2025-05-15,1,3652.897387371961,49.0,434.0,434.0,0.002304147465437788,1
706,,,0,,,,,0.0,0
707,,,0,,,,,0.0,0
708,2025-02-17,2025-02-17,1,3597.608466702889,24.0,521.0,521.0,0.0019193857965451055,1
709,,,0,,,,,0.0,0
710,,,0,,,,,0.0,0
711,,,0,,,,,0.0,0
712,,,0,,,,,0.0,0
713,,,0,,,,,0.0,0
714,2025-06-06,2025-06-06,1,881.4655508527708,27.0,412.0,412.0,0.0024271844660194173,1
715,,,0,,,,,0.0,0
716,,,0,,,,,0.0,0
717,,,0,,,,,0.0,0
718,,,0,,,,,0.0,0
719,,,0,,,,,0.0,0
720,,,0,,,,,0.0,0
721,,,0,,,,,0.0,0
722,,,0,,,,,0.0,0
723,,,0,,,,,0.0,0
724,,,0,,,,,0.0,0
725,2027-06-14,2027-06-14,1,927.656359040477,8.0,-326.0,-326.0,0.0,0
726,2025-09-21,2025-09-21,1,2328.224069020101,21.0,305.0,305.0,0.003278688524590164,1
727,,,0,,,,,0.0,0
728,2027-07-22,2026-05-10,2,1615.3550684429003,20.5,-364.0,74.0,0.02702702702702703,0
729,2025-06-16,2025-06-16,1,3243.882263819537,27.0,402.0,402.0,0.0024875621890547263,1
730,,,0,,,,,0.0,0
731,,,0,,,,,0.0,0
732,,,0,,,,,0.0,0
733,2026-02-01,2026-02-01,1,941.406786671954,39.0,172.0,172.0,0.005813953488372093,0
734,,,0,,,,,0.0,0
735,,,0,,,,,0.0,0
736,2027-09-25,2027-09-25,1,1686.9817242036763,16.0,-429.0,-429.0,0.0,0
737,2026-08-22,2026-08-22,1,1564.5156460520802,48.0,-30.0,-30.0,0.0,0
738,,,0,,,,,0.0,0
739,,,0,,,,,0.0,0
740,2026-01-08,2025-10-24,2,2387.747925850599,39.0,196.0,272.0,0.007352941176470588,1
741,,,0,,,,,0.0,0
742,,,0,,,,,0.0,0
743,,,0,,,,,0.0,0
744,,,0,,,,,0.0,0
745,,,0,,,,,0.0,0
746,2027-01-17,2027-01-17,1,2975.832317217731,48.0,-178.0,-178.0,0.0,0
747,2027-06-10,2027-06-10,1,1794.516958954902,14.0,-322.0,-322.0,0.0,0
748,2026-12-12,2026-12-12,1,3911.080994809623,30.0,-142.0,-142.0,0.0,0
749,,,0,,,,,0.0,0
750,,,0,,,,,0.0,0
751,,,0,,,,,0.0,0
752,,,0,,,,,0.0,0
753,,,0,,,,,0.0,0
754,,,0,,,,,0.0,0
755,,,0,,,,,0.0,0
756,,,0,,,,,0.0,0
757,,,0,,,,,0.0,0
758,,,0,,,,,0.0,0
759,,,0,,,,,0.0,0
760,,,0,,,,,0.0,0
761,2026-06-11,2026-06-11,1,1211.3838265625752,11.0,42.0,42.0,0.023809523809523808,0
762,2025-08-07,2025-08-07,1,4389.218429917414,25.0,350.0,350.0,0.002857142857142857,1
763,,,0,,,,,0.0,0
764,2026-09-11,2026-09-11,1,4245.017130370663,21.0,-50.0,-50.0,0.0,0
765,,,0,,,,,0.0,0
766,2026-10-20,2026-10-20,1,4281.670405375498,34.0,-89.0,-89.0,0.0,0
767,,,0,,,,,0.0,0
768,,,0,,,,,0.0,0
769,,,0,,,,,0.0,0
770,,,0,,,,,0.0,0
771,,,0,,,,,0.0,0
772,,,0,,,,,0.0,0
773,,,0,,,,,0.0,0
774,,,0,,,,,0.0,0
775,,,0,,,,,0.0,0
776,,,0,,,,,0.0,0
777,,,0,,,,,0.0,0
778,2025-07-24,2025-07-24,1,3751.539779681266,46.0,364.0,364.0,0.0027472527472527475,1
779,,,0,,,,,0.0,0
780,,,0,,,,,0.0,0
781,2025-01-06,2025-01-06,1,3845.1116596062257,16.0,563.0,563.0,0.0017761989342806395,1
782,,,0,,,,,0.0,0
783,2026-04-02,2026-04-02,1,2331.409996170574,29.0,112.0,112.0,0.008928571428571428,0
784,2027-02-15,2027-02-15,1,2277.5168106054525,7.0,-207.0,-207.0,0.0,0
785,,,0,,,,,0.0,0
786,,,0,,,,,0.0,0
787,,,0,,,,,0.0,0
788,,,0,,,,,0.0,0
789,2027-04-10,2027-04-10,1,340.01486549726945,35.0,-261.0,-261.0,0.0,0
790,,,0,,,,,0.0,0
791,,,0,,,,,0.0,0
792,2025-01-19,2025-01-19,1,304.7523045223496,6.0,550.0,550.0,0.0018181818181818182,1
793,,,0,,,,,0.0,0
794,,,0,,,,,0.0,0
795,,,0,,,,,0.0,0
796,,,0,,,,,0.0,0
797,,,0,,,,,0.0,0
798,,,0,,,,,0.0,0
799,,,0,,,,,0.0,0
800,2027-01-16,2026-03-21,2,3132.2316945433495,31.0,-177.0,124.0,0.016129032258064516,0
801,,,0,,,,,0.0,0
802,2026-06-01,2026-06-01,1,291.7572532628674,8.0,52.0,52.0,0.019230769230769232,0
803,2025-10-15,2025-10-15,1,1790.4656340946435,5.0,281.0,281.0,0.0035587188612099642,1
804,,,0,,,,,0.0,0
805,,,0,,,,,0.0,0
806,,,0,,,,,0.0,0
807,,,0,,,,,0.0,0
808,,,0,,,,,0.0,0
809,,,0,,,,,0.0,0
810,,,0,,,,,0.0,0
811,,,0,,,,,0.0,0
812,,,0,,,,,0.0,0
813,,,0,,,,,0.0,0
814,,,0,,,,,0.0,0
815,,,0,,,,,0.0,0
816,,,0,,,,,0.0,0
817,,,0,,,,,0.0,0
818,,,0,,,,,0.0,0
819,,,0,,,,,0.0,0
820,,,0,,,,,0.0,0
821,,,0,,,,,0.0,0
822,,,0,,,,,0.0,0
823,,,0,,,,,0.0,0
824,,,0,,,,,0.0,0
825,,,0,,,,,0.0,0
826,,,0,,,,,0.0,0
827,,,0,,,,,0.0,0
828,,,0,,,,,0.0,0
829,,,0,,,,,0.0,0
830,,,0,,,,,0.0,0
831,,,0,,,,,0.0,0
832,,,0,,,,,0.0,0
833,,,0,,,,,0.0,0
834,,,0,,,,,0.0,0
835,,,0,,,,,0.0,0
836,,,0,,,,,0.0,0
837,,,0,,,,,0.0,0
838,2027-09-20,2027-02-17,2,1924.2964532928827,17.5,-424.0,-209.0,0.0,0
839,,,0,,,,,0.0,0
840,,,0,,,,,0.0,0
841,,,0,,,,,0.0,0
842,,,0,,,,,0.0,0
843,,,0,,,,,0.0,0
844,,,0,,,,,0.0,0
845,,,0,,,,,0.0,0
846,,,0,,,,,0.0,0
847,,,0,,,,,0.0,0
848,2025-10-01,2025-10-01,1,3330.676445818268,1.0,295.0,295.0,0.003389830508474576,1
849,,,0,,,,,0.0,0
850,,,0,,,,,0.0,0
851,,,0,,,,,0.0,0
852,2027-07-17,2025-04-12,2,3842.929448020678,21.5,-359.0,467.0,0.004282655246252677,0
853,2025-09-30,2025-09-30,1,2540.8019293820694,5.0,296.0,296.0,0.0033783783783783786,1
854,,,0,,,,,0.0,0
855,,,0,,,,,0.0,0
856,,,0,,,,,0.0,0
857,,,0,,,,,0.0,0
858,,,0,,,,,0.0,0
859,2026-06-13,2026-06-13,1,242.5437685446508,16.0,40.0,40.0,0.025,0
860,,,0,,,,,0.0,0
861,,,0,,,,,0.0,0
862,,,0,,,,,0.0,0
863,,,0,,,,,0.0,0
864,,,0,,,,,0.0,0
865,2026-05-07,2026-05-07,1,1175.470837213219,44.0,77.0,77.0,0.012987012987012988,0
866,,,0,,,,,0.0,0
867,,,0,,,,,0.0,0
868,,,0,,,,,0.0,0
869,,,0,,,,,0.0,0
870,,,0,,,,,0.0,0
871,,,0,,,,,0.0,0
872,,,0,,,,,0.0,0
873,,,0,,,,,0.0,0
874,2027-09-12,2026-12-17,2,2230.9540247434,20.0,-416.0,-147.0,0.0,0
875,,,0,,,,,0.0,0
876,,,0,,,,,0.0,0
877,,,0,,,,,0.0,0
878,2025-10-19,2025-10-19,1,1547.279434476677,49.0,277.0,277.0,0.0036101083032490976,1
879,,,0,,,,,0.0,0
880,,,0,,,,,0.0,0
881,,,0,,,,,0.0,0
882,,,0,,,,,0.0,0
883,,,0,,,,,0.0,0
884,2027-04-01,2027-04-01,1,4645.731528472554,28.0,-252.0,-252.0,0.0,0
885,,,0,,,,,0.0,0
886,,,0,,,,,0.0,0
887,2026-01-27,2026-01-27,1,1000.9289681540135,26.0,177.0,177.0,0.005649717514124294,0
888,,,0,,,,,0.0,0
889,,,0,,,,,0.0,0
890,,,0,,,,,0.0,0
891,,,0,,,,,0.0,0
892,,,0,,,,,0.0,0
893,,,0,,,,,0.0,0
894,,,0,,,,,0.0,0
895,,,0,,,,,0.0,0
896,2026-09-27,2026-09-27,1,3622.62104304473,35.0,-66.0,-66.0,0.0,0
897,2026-04-24,2026-04-24,1,799.1399070408718,25.0,90.0,90.0,0.011111111111111112,0
898,,,0,,,,,0.0,0
899,2026-06-29,2026-06-29,1,625.3026270544594,1.0,24.0,24.0,0.041666666666666664,0
900,,,0,,,,,0.0,0
901,,,0,,,,,0.0,0
902,,,0,,,,,0.0,0
903,,,0,,,,,0.0,0
904,,,0,,,,,0.0,0
905,,,0,,,,,0.0,0
906,,,0,,,,,0.0,0
907,,,0,,,,,0.0,0
908,2025-05-21,2025-05-21,1,4131.504866535949,36.0,428.0,428.0,0.002336448598130841,1
909,,,0,,,,,0.0,0
910,,,0,,,,,0.0,0
911,,,0,,,,,0.0,0
912,,,0,,,,,0.0,0
913,,,0,,,,,0.0,0
914,,,0,,,,,0.0,0
915,,,0,,,,,0.0,0
916,,,0,,,,,0.0,0
917,,,0,,,,,0.0,0
918,,,0,,,,,0.0,0
919,2027-05-30,2027-05-30,1,1093.45230921607,32.0,-311.0,-311.0,0.0,0
920,,,0,,,,,0.0,0
921,2026-05-23,2026-05-23,1,2307.919119841992,42.0,61.0,61.0,0.01639344262295082,0
922,,,0,,,,,0.0,0
923,,,0,,,,,0.0,0
924,,,0,,,,,0.0,0
925,,,0,,,,,0.0,0
926,,,0,,,,,0.0,0
927,,,0,,,,,0.0,0
928,,,0,,,,,0.0,0
929,,,0,,,,,0.0,0
930,,,0,,,,,0.0,0
931,,,0,,,,,0.0,0
932,,,0,,,,,0.0,0
933,,,0,,,,,0.0,0
934,,,0,,,,,0.0,0
935,,,0,,,,,0.0,0
936,2027-02-05,2027-02-05,1,4798.083781072498,12.0,-197.0,-197.0,0.0,0
937,,,0,,,,,0.0,0
938,,,0,,,,,0.0,0
939,,,0,,,,,0.0,0
940,,,0,,,,,0.0,0
941,,,0,,,,,0.0,0
942,,,0,,,,,0.0,0
943,,,0,,,,,0.0,0
944,,,0,,,,,0.0,0
945,,,0,,,,,0.0,0
946,,,0,,,,,0.0,0
947,,,0,,,,,0.0,0
948,,,0,,,,,0.0,0
949,,,0,,,,,0.0,0
950,,,0,,,,,0.0,0
951,2027-02-16,2026-09-28,2,1904.684854930908,23.5,-208.0,-67.0,0.0,0
952,,,0,,,,,0.0,0
953,2026-05-31,2026-05-31,1,4646.636512304416,16.0,53.0,53.0,0.018867924528301886,0
954,,,0,,,,,0.0,0
955,,,0,,,,,0.0,0
956,,,0,,,,,0.0,0
957,,,0,,,,,0.0,0
958,2025-07-29,2025-07-29,1,4571.696775890793,27.0,359.0,359.0,0.002785515320334262,1
959,,,0,,,,,0.0,0
960,,,0,,,,,0.0,0
961,2026-03-07,2025-03-28,2,1900.199783446621,37.5,138.0,482.0,0.004149377593360996,0
962,,,0,,,,,0.0,0
963,,,0,,,,,0.0,0
964,2026-07-28,2026-01-09,2,2375.2833529614554,35.5,-5.0,195.0,0.010256410256410256,0
965,,,0,,,,,0.0,0
966,,,0,,,,,0.0,0
967,2026-01-14,2026-01-14,1,2342.8136787275944,48.0,190.0,190.0,0.005263157894736842,1
968,,,0,,,,,0.0,0
969,,,0,,,,,0.0,0
970,,,0,,,,,0.0,0
971,,,0,,,,,0.0,0
972,,,0,,,,,0.0,0
973,2027-08-18,2027-08-18,1,4073.940338560176,28.0,-391.0,-391.0,0.0,0
974,,,0,,,,,0.0,0
975,2027-06-13,2027-06-13,1,3342.323296956581,39.0,-325.0,-325.0,0.0,0
976,,,0,,,,,0.0,0
977,2025-01-13,2025-01-13,1,4550.899776053173,12.0,556.0,556.0,0.0017985611510791368,1
978,2026-06-16,2026-06-16,1,4176.652637355762,2.0,37.0,37.0,0.02702702702702703,0
979,,,0,,,,,0.0,0
980,,,0,,,,,0.0,0
981,,,0,,,,,0.0,0
982,,,0,,,,,0.0,0
983,,,0,,,,,0.0,0
984,,,0,,,,,0.0,0
985,,,0,,,,,0.0,0
986,,,0,,,,,0.0,0
987,,,0,,,,,0.0,0
988,,,0,,,,,0.0,0
989,,,0,,,,,0.0,0
990,,,0,,,,,0.0,0
991,,,0,,,,,0.0,0
992,,,0,,,,,0.0,0
993,2026-08-01,2025-06-25,2,3657.2821310871645,38.5,-9.0,393.0,0.005089058524173028,0
994,,,0,,,,,0.0,0
995,,,0,,,,,0.0,0
996,2025-04-29,2025-04-29,1,600.6276079490398,19.0,450.0,450.0,0.0022222222222222222,1
997,,,0,,,,,0.0,0
998,,,0,,,,,0.0,0
999,2025-04-13,2025-04-13,1,958.1831496096704,3.0,466.0,466.0,0.002145922746781116,1
1000,,,0,,,,,0.0,0
1001,,,0,,,,,0.0,0
1002,2025-01-08,2025-01-08,1,3928.21067338487,18.0,561.0,561.0,0.0017825311942959,1
1003,2027-06-23,2027-04-26,2,2056.8487706787078,23.0,-335.0,-277.0,0.0,0
1004,,,0,,,,,0.0,0
1005,,,0,,,,,0.0,0
1006,,,0,,,,,0.0,0
1007,2026-12-26,2026-12-26,1,2110.4254061816137,26.0,-156.0,-156.0,0.0,0
1008,2025-03-31,2025-03-31,1,2026.0160360362995,20.0,479.0,479.0,0.0020876826722338203,1
1009,,,0,,,,,0.0,0
1010,,,0,,,,,0.0,0
1011,,,0,,,,,0.0,0
1012,,,0,,,,,0.0,0
1013,,,0,,,,,0.0,0
1014,,,0,,,,,0.0,0
1015,2025-05-06,2025-05-06,1,3406.01599425741,21.0,443.0,443.0,0.002257336343115124,1
1016,,,0,,,,,0.0,0
1017,,,0,,,,,0.0,0
1018,,,0,,,,,0.0,0
1019,,,0,,,,,0.0,0
1020,2027-04-09,2025-04-20,2,3589.3363848839736,28.0,-260.0,459.0,0.004357298474945534,0
1021,,,0,,,,,0.0,0
1022,2026-09-29,2026-06-28,3,2733.55446723955,25.666666666666668,-68.0,25.0,0.12,0
1023,,,0,,,,,0.0,0
1024,,,0,,,,,0.0,0
1025,2026-05-25,2026-05-25,1,4486.832984937992,22.0,59.0,59.0,0.01694915254237288,0
1026,,,0,,,,,0.0,0
1027,,,0,,,,,0.0,0
1028,2026-09-12,2025-10-02,2,3233.309528411232,7.5,-51.0,294.0,0.006802721088435374,0
1029,,,0,,,,,0.0,0
1030,,,0,,,,,0.0,0
1031,,,0,,,,,0.0,0
1032,,,0,,,,,0.0,0
1033,2026-02-23,2026-02-23,1,348.58779641284895,41.0,150.0,150.0,0.006666666666666667,0
1034,,,0,,,,,0.0,0
1035,,,0,,,,,0.0,0
1036,,,0,,,,,0.0,0
1037,,,0,,,,,0.0,0
1038,,,0,,,,,0.0,0
1039,,,0,,,,,0.0,0
1040,,,0,,,,,0.0,0
1041,,,0,,,,,0.0,0
1042,,,0,,,,,0.0,0
1043,,,0,,,,,0.0,0
1044,,,0,,,,,0.0,0
1045,,,0,,,,,0.0,0
1046,,,0,,,,,0.0,0
1047,,,0,,,,,0.0,0
1048,,,0,,,,,0.0,0
1049,2025-06-19,2025-06-19,1,1760.499274072155,28.0,399.0,399.0,0.002506265664160401,1
1050,,,0,,,,,0.0,0
1051,,,0,,,,,0.0,0
1052,,,0,,,,,0.0,0
1053,,,0,,,,,0.0,0
1054,,,0,,,,,0.0,0
1055,,,0,,,,,0.0,0
1056,,,0,,,,,0.0,0
1057,,,0,,,,,0.0,0
1058,,,0,,,,,0.0,0
1059,,,0,,,,,0.0,0
1060,,,0,,,,,0.0,0
1061,,,0,,,,,0.0,0
1062,,,0,,,,,0.0,0
1063,,,0,,,,,0.0,0
1064,,,0,,,,,0.0,0
1065,,,0,,,,,0.0,0
1066,,,0,,,,,0.0,0
1067,,,0,,,,,0.0,0
1068,,,0,,,,,0.0,0
1069,,,0,,,,,0.0,0
1070,,,0,,,,,0.0,0
1071,2025-07-19,2025-07-19,1,2025.9226350579663,18.0,369.0,369.0,0.0027100271002710027,1
1072,,,0,,,,,0.0,0
1073,,,0,,,,,0.0,0
1074,2027-09-15,2027-09-15,1,2623.018871861735,23.0,-419.0,-419.0,0.0,0
1075,,,0,,,,,0.0,0
1076,,,0,,,,,0.0,0
1077,,,0,,,,,0.0,0
1078,2026-11-17,2026-02-05,2,1063.8363139973426,26.5,-117.0,168.0,0.011904761904761904,0
1079,,,0,,,,,0.0,0
1080,,,0,,,,,0.0,0
1081,,,0,,,,,0.0,0
1082,2027-01-21,2027-01-21,1,2063.195389409578,9.0,-182.0,-182.0,0.0,0
1083,2025-08-20,2025-08-20,1,431.0856126960965,36.0,337.0,337.0,0.002967359050445104,1
1084,,,0,,,,,0.0,0
1085,,,0,,,,,0.0,0
1086,,,0,,,,,0.0,0
1087,,,0,,,,,0.0,0
1088,,,0,,,,,0.0,0
1089,,,0,,,,,0.0,0
1090,2027-02-08,2027-02-08,1,2602.8971415425963,42.0,-200.0,-200.0,0.0,0
1091,,,0,,,,,0.0,0
1092,,,0,,,,,0.0,0
1093,,,0,,,,,0.0,0
1094,2026-05-11,2026-05-11,1,2563.1623040056734,9.0,73.0,73.0,0.0136986301369863,0
1095,,,0,,,,,0.0,0
1096,,,0,,,,,0.0,0
1097,,,0,,,,,0.0,0
1098,,,0,,,,,0.0,0
1099,,,0,,,,,0.0,0
1100,2026-11-05,2026-11-05,1,1156.233319491455,18.0,-105.0,-105.0,0.0,0
1101,,,0,,,,,0.0,0
1102,,,0,,,,,0.0,0
1103,,,0,,,,,0.0,0
1104,,,0,,,,,0.0,0
1105,2026-02-08,2026-02-08,1,1693.843976304289,15.0,165.0,165.0,0.006060606060606061,0
1106,,,0,,,,,0.0,0
1107,,,0,,,,,0.0,0
1108,2025-04-19,2025-04-19,1,1529.1415394134829,33.0,460.0,460.0,0.002173913043478261,1
1109,2026-11-29,2026-11-29,1,1696.9465180010393,47.0,-129.0,-129.0,0.0,0
1110,2025-05-02,2025-05-02,1,2624.992513167864,10.0,447.0,447.0,0.0022371364653243847,1
1111,,,0,,,,,0.0,0
1112,2026-04-22,2026-04-22,1,827.131250352622,15.0,92.0,92.0,0.010869565217391304,0
1113,,,0,,,,,0.0,0
1114,,,0,,,,,0.0,0
1115,,,0,,,,,0.0,0
1116,,,0,,,,,0.0,0
1117,,,0,,,,,0.0,0
1118,2027-03-15,2027-03-15,1,4808.650901146147,36.0,-235.0,-235.0,0.0,0
1119,,,0,,,,,0.0,0
1120,,,0,,,,,0.0,0
1121,,,0,,,,,0.0,0
1122,,,0,,,,,0.0,0
1123,,,0,,,,,0.0,0
1124,,,0,,,,,0.0,0
1125,,,0,,,,,0.0,0
1126,,,0,,,,,0.0,0
1127,,,0,,,,,0.0,0
1128,,,0,,,,,0.0,0
1129,,,0,,,,,0.0,0
1130,,,0,,,,,0.0,0
1131,,,0,,,,,0.0,0
1132,,,0,,,,,0.0,0
1133,,,0,,,,,0.0,0
1134,2027-07-27,2027-07-27,1,3002.109346467736,13.0,-369.0,-369.0,0.0,0
1135,,,0,,,,,0.0,0
1136,,,0,,,,,0.0,0
1137,,,0,,,,,0.0,0
1138,,,0,,,,,0.0,0
1139,,,0,,,,,0.0,0
1140,2025-07-01,2025-07-01,1,1220.6930065812614,32.0,387.0,387.0,0.002583979328165375,1
1141,,,0,,,,,0.0,0
1142,,,0,,,,,0.0,0
1143,,,0,,,,,0.0,0
1144,,,0,,,,,0.0,0
1145,,,0,,,,,0.0,0
1146,,,0,,,,,0.0,0
1147,,,0,,,,,0.0,0
1148,,,0,,,,,0.0,0
1149,,,0,,,,,0.0,0
1150,,,0,,,,,0.0,0
1151,2026-05-19,2025-02-27,2,3482.75044447146,4.5,65.0,511.0,0.003913894324853229,0
1152,,,0,,,,,0.0,0
1153,,,0,,,,,0.0,0
1154,,,0,,,,,0.0,0
1155,2025-08-01,2025-08-01,1,286.4314668821816,46.0,356.0,356.0,0.0028089887640449437,1
1156,,,0,,,,,0.0,0
1157,,,0,,,,,0.0,0
1158,,,0,,,,,0.0,0
1159,2027-03-30,2027-03-30,1,243.38465158060245,31.0,-250.0,-250.0,0.0,0
1160,,,0,,,,,0.0,0
1161,,,0,,,,,0.0,0
1162,,,0,,,,,0.0,0
1163,,,0,,,,,0.0,0
1164,2025-08-17,2025-08-17,1,1626.7414770013625,43.0,340.0,340.0,0.0029411764705882353,1
1165,2025-05-27,2025-05-27,1,2404.472946431427,45.0,422.0,422.0,0.002369668246445498,1
1166,,,0,,,,,0.0,0
1167,,,0,,,,,0.0,0
1168,,,0,,,,,0.0,0
1169,2027-02-23,2025-10-30,2,3333.945439887574,27.0,-215.0,266.0,0.007518796992481203,0
1170,,,0,,,,,0.0,0
1171,,,0,,,,,0.0,0
1172,,,0,,,,,0.0,0
1173,,,0,,,,,0.0,0
1174,,,0,,,,,0.0,0
1175,2027-03-01,2026-04-13,2,2682.269184456441,17.5,-221.0,101.0,0.019801980198019802,0
1176,,,0,,,,,0.0,0
1177,,,0,,,,,0.0,0
1178,2026-12-15,2026-12-15,1,1984.3486155503847,28.0,-145.0,-145.0,0.0,0
1179,,,0,,,,,0.0,0
1180,,,0,,,,,0.0,0
1181,2025-07-22,2025-07-22,1,2228.232455897334,36.0,366.0,366.0,0.00273224043715847,1
1182,2026-07-19,2026-07-19,1,2133.791756636658,24.0,4.0,4.0,0.25,0
1183,,,0,,,,,0.0,0
1184,,,0,,,,,0.0,0
1185,,,0,,,,,0.0,0
1186,2025-11-30,2025-11-30,1,3495.6315847645124,44.0,235.0,235.0,0.00425531914893617,1
1187,,,0,,,,,0.0,0
1188,,,0,,,,,0.0,0
1189,,,0,,,,,0.0,0
1190,,,0,,,,,0.0,0
1191,,,0,,,,,0.0,0
1192,,,0,,,,,0.0,0
1193,,,0,,,,,0.0,0
1194,2025-06-23,2025-06-23,1,4307.538842747775,42.0,395.0,395.0,0.002531645569620253,1
1195,,,0,,,,,0.0,0
1196,,,0,,,,,0.0,0
1197,,,0,,,,,0.0,0
1198,,,0,,,,,0.0,0
1199,2026-11-26,2026-11-26,1,4824.796356260424,12.0,-126.0,-126.0,0.0,0
1200,,,0,,,,,0.0,0
1201,,,0,,,,,0.0,0
1202,,,0,,,,,0.0,0
1203,,,0,,,,,0.0,0
1204,,,0,,,,,0.0,0
1205,2026-05-30,2026-05-30,1,3207.644053247409,11.0,54.0,54.0,0.018518518518518517,0
1206,,,0,,,,,0.0,0
1207,,,0,,,,,0.0,0
1208,,,0,,,,,0.0,0
1209,,,0,,,,,0.0,0
1210,,,0,,,,,0.0,0
1211,2026-08-14,2025-07-27,2,4234.103530839962,25.5,-22.0,361.0,0.00554016620498615,0
1212,,,0,,,,,0.0,0
1213,,,0,,,,,0.0,0
1214,,,0,,,,,0.0,0
1215,2027-07-26,2026-01-05,2,3823.532491940013,33.5,-368.0,199.0,0.010050251256281407,0
1216,,,0,,,,,0.0,0
1217,2027-06-20,2026-05-17,2,2341.7470301051244,25.5,-332.0,67.0,0.029850746268656716,0
1218,2025-09-12,2025-09-12,1,4419.098721354883,38.0,314.0,314.0,0.0031847133757961785,1
1219,,,0,,,,,0.0,0
1220,,,0,,,,,0.0,0
1221,,,0,,,,,0.0,0
1222,2027-04-27,2027-04-27,1,3980.235612122141,12.0,-278.0,-278.0,0.0,0
1223,,,0,,,,,0.0,0
1224,,,0,,,,,0.0,0
1225,,,0,,,,,0.0,0
1226,,,0,,,,,0.0,0
1227,,,0,,,,,0.0,0
1228,,,0,,,,,0.0,0
1229,,,0,,,,,0.0,0
1230,,,0,,,,,0.0,0
1231,2026-05-12,2026-05-12,1,2970.9393403190297,28.0,72.0,72.0,0.013888888888888888,0
1232,,,0,,,,,0.0,0
1233,,,0,,,,,0.0,0
1234,,,0,,,,,0.0,0
1235,,,0,,,,,0.0,0
1236,,,0,,,,,0.0,0
1237,,,0,,,,,0.0,0
1238,,,0,,,,,0.0,0
1239,,,0,,,,,0.0,0
1240,,,0,,,,,0.0,0
1241,,,0,,,,,0.0,0
1242,,,0,,,,,0.0,0
1243,2025-07-13,2025-07-13,1,2890.115028706112,11.0,375.0,375.0,0.0026666666666666666,1
1244,,,0,,,,,0.0,0
1245,2025-12-02,2025-12-02,1,2042.4266386159013,30.0,233.0,233.0,0.004291845493562232,1
1246,,,0,,,,,0.0,0
1247,,,0,,,,,0.0,0
1248,,,0,,,,,0.0,0
1249,,,0,,,,,0.0,0
1250,,,0,,,,,0.0,0
1251,,,0,,,,,0.0,0
1252,,,0,,,,,0.0,0
1253,,,0,,,,,0.0,0
1254,,,0,,,,,0.0,0
1255,,,0,,,,,0.0,0
1256,2025-10-17,2025-10-17,1,1141.269021144286,46.0,279.0,279.0,0.0035842293906810036,1
1257,,,0,,,,,0.0,0
1258,,,0,,,,,0.0,0
1259,,,0,,,,,0.0,0
1260,,,0,,,,,0.0,0
1261,,,0,,,,,0.0,0
1262,,,0,,,,,0.0,0
